id,year,make,model,trim1,trim2,area,train,size,color,simplified_color,stratifeature
1211ffe2c659,2014,Chevrolet,Camaro,Camaro,SS,6483499,FALSE,very small,Gray,Gray,very small-Non-white
1258cf954183,2014,Kia,Forte,Forte,EX,7050820,TRUE,very small,Red,Red,very small-Non-white
127ac0749d0a,2013,Honda,Civic,Civic,LX,6937861,FALSE,very small,White,White,very small-White
132318bbd480,2013,Ford,Focus,Focus,SE,6733765,FALSE,very small,Black,Black,very small-Non-white
133f08da21f6,2015,Nissan,Versa Note,Versa Note,S Plus,6888595,FALSE,very small,Black,Black,very small-Non-white
134b31bb0653,2013,Hyundai,Elantra,Elantra,Limited w/Tech,6681899,FALSE,very small,Black,Black,very small-Non-white
1382e6821bd1,2014,Toyota,Corolla,Corolla,S Plus,6772603,FALSE,very small,White,White,very small-White
1385ea36d5ea,2013,Cadillac,ATS,ATS,2.5L,6690224,FALSE,very small,Black,Black,very small-Non-white
139991ea282c,2013,Hyundai,Veloster,Veloster,RE MIX,6846697,FALSE,very small,Gray,Gray,very small-Non-white
13cc0f623e3b,2013,Honda,Civic,Civic,LX,6963330,FALSE,very small,White,White,very small-White
13e793314d22,2014,Cadillac,ATS,ATS,2.0T,6665359,FALSE,very small,White,White,very small-White
13f47815d404,2013,Hyundai,Elantra,Elantra,GLS,6838720,FALSE,very small,White,White,very small-White
145156d86628,2012,Mercedes-Benz,C-Class,C-Class,C250 Luxury,6214160,FALSE,very small,Black,Black,very small-Non-white
14710333fa70,2014,Ford,Fusion,Fusion,SE,6966309,FALSE,very small,White,White,very small-White
147f98119554,2013,Honda,Civic,Civic,LX,6622977,FALSE,very small,Blue,Blue,very small-Non-white
14a7ab669d82,2014,Ford,Mustang,,,6423616,FALSE,very small,Gray,Gray,very small-Non-white
14c1d94e4dc3,2014,Toyota,Corolla,Corolla,LE,6329243,FALSE,very small,Black,Black,very small-Non-white
151477c3f7da,2013,Honda,Civic,Civic,EX,6688195,FALSE,very small,Red,Red,very small-Non-white
155dde40fc52,2014,Toyota,Prius c,Prius c,Two,7105681,FALSE,very small,Blue,Blue,very small-Non-white
159347bd6cd2,2013,Volkswagen,CC,CC,Sport PZEV,6356950,FALSE,very small,Black,Black,very small-Non-white
15bfa1618ea1,2015,Chevrolet,Spark,Spark,1LT CVT,6672427,FALSE,very small,Blue,Blue,very small-Non-white
16665fc68056,2012,Mazda,Mazda3,Mazda3,i Touring,6676429,FALSE,very small,White,White,very small-White
166d0fffbf1f,2012,Honda,Accord,Accord,LX,6758789,FALSE,very small,Gray,Gray,very small-Non-white
1680cbf5b574,2013,Honda,Civic,Civic,LX,6446876,FALSE,very small,Blue,Blue,very small-Non-white
16aebef25652,2014,Chevrolet,Sonic,Sonic,LTZ Auto,6213778,FALSE,very small,Black,Black,very small-Non-white
16f0ec26d608,2012,Mitsubishi,i-MiEV,i-MiEV,ES,6568684,TRUE,very small,Black,Black,very small-Non-white
170aba6b9a3e,2013,Honda,Fit,Fit,Base,6784030,FALSE,very small,Black,Black,very small-Non-white
172d69469ff2,2013,MINI,Coupe,Coupe,Cooper S w/Sport Pkg,6216465,FALSE,very small,Red,Red,very small-Non-white
17a1f1ab0ac3,2014,Audi,A5,A5,2.0T quattro Premium,6945778,FALSE,very small,White,White,very small-White
17b32d0b349a,2012,Honda,Accord,Accord,SE,6780099,FALSE,very small,Black,Black,very small-Non-white
17f186e2df69,2013,Ford,Fiesta,Fiesta,SE,6806163,FALSE,very small,Black,Black,very small-Non-white
1838ff8a9194,2015,Hyundai,Elantra,Elantra,Sport,6884843,FALSE,very small,White,White,very small-White
1857a04770b4,2014,Cadillac,ATS,ATS,2.5L,6859994,FALSE,very small,White,White,very small-White
187a1c10f9f4,2013,Honda,Civic,Civic,LX,6695744,FALSE,very small,Black,Black,very small-Non-white
188e40b7be86,2014,Chevrolet,Spark,Spark,1LT CVT,5804480,FALSE,very small,White,White,very small-White
18b636f05b99,2015,Nissan,Versa,Versa,1.6 S,6863621,FALSE,very small,White,White,very small-White
18bf7cb8ebc2,2014,FIAT,500,500,Pop,5841788,FALSE,very small,Black,Black,very small-Non-white
190c8617d71f,2014,Toyota,Prius c,Prius c,Two,6466654,FALSE,very small,Red,Red,very small-Non-white
19316f155aa5,2013,Hyundai,Elantra,Elantra,GLS,6249208,FALSE,very small,Red,Red,very small-Non-white
195b6db9d0d4,2013,Toyota,Prius c,Prius c,Two,6135813,FALSE,very small,White,White,very small-White
19937b1f5a11,2013,Ford,Fiesta,Fiesta,SE,6701366,FALSE,very small,White,White,very small-White
199f6b33b24e,2013,Volvo,S60,S60,T5,7084644,FALSE,very small,White,White,very small-White
19a51324c2b9,2013,Honda,Civic,Civic,LX,7101697,FALSE,very small,Gray,Gray,very small-Non-white
1a066c5d0f6d,2013,Scion,xD,xD,10 Series,6282196,FALSE,very small,Gray,Gray,very small-Non-white
1a6bc73ed99a,2014,Toyota,Prius,Prius,Two,6981103,FALSE,very small,White,White,very small-White
1a8d22339d20,2015,Scion,tC,tC,Base,6926469,FALSE,very small,Black,Black,very small-Non-white
1aba91a601c6,2013,Honda,Fit,Fit,Sport,6570923,TRUE,very small,White,White,very small-White
1acd3d0c909f,2014,Toyota,Prius c,Prius c,Four,6077555,FALSE,very small,White,White,very small-White
1b218148cb02,2014,Volkswagen,Beetle,Beetle,R-Line PZEV,6739489,FALSE,very small,Red,Red,very small-Non-white
1b63826b8614,2015,Volkswagen,Jetta,Jetta,SE PZEV,7073598,FALSE,very small,Blue,Blue,very small-Non-white
1b7a81d2dc34,2015,Ford,Fiesta,Fiesta,SE,6487790,FALSE,very small,Black,Black,very small-Non-white
1b8d5b1e8f16,2014,Toyota,Corolla,Corolla,LE Eco Plus,6923097,FALSE,very small,Gray,Gray,very small-Non-white
1bbbb18092ca,2014,,,Corvette,Z16 Grand Sport,6362026,FALSE,very small,Red,Red,very small-Non-white
1bc32da4ca6d,2013,Cadillac,ATS,ATS,2.0T,6923477,FALSE,very small,White,White,very small-White
1c1a505c4e49,2014,Audi,A5,A5,2.0T quattro Premium Plus,6738220,FALSE,very small,Black,Black,very small-Non-white
1c3aee0487a8,2013,Kia,Optima,Optima,LX,6705729,FALSE,very small,Red,Red,very small-Non-white
1c71364b589e,2015,Ford,Focus,Focus,SE,7001348,FALSE,very small,White,White,very small-White
1c7db1cfee4e,2013,Acura,TL,TL,Base w/Tech,6756696,FALSE,very small,Blue,Blue,very small-Non-white
1cb5142e3d42,2012,Kia,Optima,,,6710061,FALSE,very small,Gray,Gray,very small-Non-white
1cc385739578,2012,Kia,Optima,Optima,EX,6714806,FALSE,very small,Gray,Gray,very small-Non-white
1cd24dbe2e56,2013,Infiniti,G37 Sedan,G37 Sedan,Journey,6544023,FALSE,very small,Black,Black,very small-Non-white
1ceb99f0ff77,2014,Hyundai,Accent,Accent,GLS,6740126,FALSE,very small,Red,Red,very small-Non-white
1d1a846b0186,2014,Honda,Civic,Civic,LX,6726142,FALSE,very small,Black,Black,very small-Non-white
1d1c92eec92b,2015,Nissan,Versa,Versa,1.6 SV,7079697,FALSE,very small,White,White,very small-White
1d245879bf81,2014,Nissan,Altima,Altima,2.5 S,6790390,FALSE,very small,Black,Black,very small-Non-white
1d37d74f2fa4,2013,Infiniti,G37 Sedan,G37 Sedan,Journey,6547564,FALSE,very small,Black,Black,very small-Non-white
1d49a33854bd,2012,Mazda,Mazda3,Mazda3,i Grand Touring,7054158,FALSE,very small,White,White,very small-White
1db983fabba1,2014,Toyota,Corolla,Corolla,L,6912215,FALSE,very small,White,White,very small-White
1dc4dff9ecb9,2015,Hyundai,Accent,Accent,GLS,6505872,FALSE,very small,Blue,Blue,very small-Non-white
1dd85de2569f,2013,Nissan,LEAF,LEAF,SV,6545741,FALSE,very small,Black,Black,very small-Non-white
1ddef03af53f,2015,Subaru,Impreza,Impreza,2.0i,6994330,FALSE,very small,Black,Black,very small-Non-white
1e3c069ab32a,2012,Honda,Civic,Civic,LX,7057447,FALSE,very small,White,White,very small-White
1e3f0f27a2df,2013,Mercedes-Benz,C-Class,C-Class,C 250 Sport w/ Premium Pkg,7066750,FALSE,very small,Black,Black,very small-Non-white
1e41be56de7c,2014,Chevrolet,Cruze,Cruze,1LT Auto,6826788,FALSE,very small,Black,Black,very small-Non-white
1e74442fff63,2013,BMW,3 Series,3 Series,335i xDrive,6665317,FALSE,very small,Black,Black,very small-Non-white
1ef19b898206,2014,Volkswagen,Passat,Passat,S PZEV,6720345,FALSE,very small,Black,Black,very small-Non-white
1f01a9493b19,2013,Hyundai,Elantra,Elantra,GLS,6852027,FALSE,very small,Blue,Blue,very small-Non-white
1f1080a9e6ee,2015,Nissan,Versa Note,Versa Note,SV,6920659,FALSE,very small,Gray,Gray,very small-Non-white
1f14751246d4,2013,Honda,Civic,Civic,EX,6831074,FALSE,very small,Black,Black,very small-Non-white
1f6425d90390,2014,Lexus,CT 200h,CT 200h,Base,6862956,FALSE,very small,White,White,very small-White
1f8b23fa5d2f,2012,FIAT,500,500,Lounge,5817204,FALSE,very small,Red,Red,very small-Non-white
1f98cfd8ef70,2013,Hyundai,Elantra,Elantra,GLS,6827014,FALSE,very small,White,White,very small-White
1fa042100f4c,2012,Infiniti,G37 Sedan,G37 Sedan,Sport Appearance Edition,6542645,FALSE,very small,Black,Black,very small-Non-white
1fdd537c7817,2014,Infiniti,Q60 Coupe,Q60 Coupe,Journey,6622297,FALSE,very small,Black,Black,very small-Non-white
2064ee733d93,2013,Ford,Mustang,Mustang,GT,6889278,FALSE,very small,Black,Black,very small-Non-white
208a319dd3e1,2014,Nissan,Altima,Altima,2.5 S,6793894,FALSE,very small,Black,Black,very small-Non-white
208b142ba78f,2013,Toyota,Prius c,Prius c,One,6530378,FALSE,very small,White,White,very small-White
20ea825b8495,2013,Nissan,JUKE,JUKE,S,6420665,FALSE,very small,Black,Black,very small-Non-white
20ece051660b,2013,Buick,Encore,Encore,Leather,6782683,FALSE,very small,Black,Black,very small-Non-white
21072f049ff6,2012,Acura,TL,TL,,6763802,FALSE,very small,Black,Black,very small-Non-white
21276caf2880,2015,Chevrolet,Spark,Spark,LS CVT,6108493,FALSE,very small,White,White,very small-White
2175c87a4a15,2013,Honda,Civic,Civic,LX,6598019,FALSE,very small,Red,Red,very small-Non-white
218e6f21c811,2013,Chevrolet,Cruze,Cruze,1LT Auto,6361261,FALSE,very small,Black,Black,very small-Non-white
21b004c947b8,2014,Kia,Rio5,Rio5,LX,6305017,FALSE,very small,White,White,very small-White
21bacf13c14a,2014,Chevrolet,Cruze,,,6426140,FALSE,very small,White,White,very small-White
21fca4e963f5,2014,Hyundai,Elantra,Elantra,SE,7085859,FALSE,very small,Gray,Gray,very small-Non-white
221e04329427,2013,Mazda,MAZDA3,MAZDA3,i Grand Touring,6819684,FALSE,very small,Blue,Blue,very small-Non-white
22373197b153,2013,Chevrolet,Cruze,Cruze,1LT Auto,6370574,FALSE,very small,Black,Black,very small-Non-white
226fb9cd97c8,2014,BMW,Z4,Z4,sDrive28i,6455633,FALSE,very small,White,White,very small-White
2280decf6c41,2012,Toyota,Camry,Camry,SE,6832514,FALSE,very small,Black,Black,very small-Non-white
228c4b8adb1d,2014,Nissan,Altima,Altima,2.5 S,6781780,FALSE,very small,Black,Black,very small-Non-white
22aeb6494dbb,2014,Ford,Fiesta,Fiesta,SE,6297346,FALSE,very small,White,White,very small-White
22db305dbcff,2015,Ford,Mustang,Mustang,EcoBoost Premium,6970968,FALSE,very small,White,White,very small-White
23080874e92a,2015,Jeep,Cherokee,Cherokee,Latitude,6945631,FALSE,very small,Black,Black,very small-Non-white
2335eef27de6,2011,Mazda,Mazda2,Mazda2,Sport,5959587,TRUE,very small,White,White,very small-White
234713a3fdee,2015,Volkswagen,Jetta,Jetta,SE PZEV,6759213,FALSE,very small,Gray,Gray,very small-Non-white
2360dbbc1b9f,2014,Volkswagen,Jetta,Jetta,S,7103782,FALSE,very small,White,White,very small-White
2370f4b23b8a,2013,Volvo,S60,S60,T5,6471345,FALSE,very small,Black,Black,very small-Non-white
237edca89911,2012,Acura,TSX,TSX,,6515469,FALSE,very small,Black,Black,very small-Non-white
23889f641bdf,2014,Toyota,Corolla,Corolla,LE,6924769,FALSE,very small,Green,Others,very small-Non-white
2395e29e106d,2012,Honda,Civic,Civic,LX,6104599,FALSE,very small,Black,Black,very small-Non-white
23ca5cbb10b7,2015,Hyundai,Accent,Accent,GLS,6754325,FALSE,very small,White,White,very small-White
23db3b0bad28,2013,Toyota,Corolla,Corolla,LE,6263097,FALSE,very small,Gray,Gray,very small-Non-white
23eded36db2c,2014,Chevrolet,Volt,Volt,Premium,6826488,FALSE,very small,Red,Red,very small-Non-white
2456f1fbe7b9,2012,Hyundai,Sonata Hybrid,Sonata Hybrid,Hybrid Base,6832374,FALSE,very small,Gray,Gray,very small-Non-white
24dccb659dea,2013,Hyundai,Veloster,Veloster,RE MIX,6708782,FALSE,very small,Gray,Gray,very small-Non-white
24e511a9a754,2014,Honda,Accord,Accord,EX-L,6760754,FALSE,very small,Red,Red,very small-Non-white
2528689f3340,2014,Toyota,Prius c,Prius c,Two,7103923,FALSE,very small,Black,Black,very small-Non-white
2551c7f8856e,2013,Nissan,LEAF,LEAF,SV,6545752,FALSE,very small,Gray,Gray,very small-Non-white
255996dd8ca4,2015,Ford,Fiesta,Fiesta,SE,6962287,FALSE,very small,Black,Black,very small-Non-white
25766fac0de7,2016,Chevrolet,Sonic,Sonic,LTZ Auto,6694039,FALSE,very small,Black,Black,very small-Non-white
25c13356aa8f,2014,Nissan,Versa,Versa,1.6 S,6270633,FALSE,very small,Gray,Gray,very small-Non-white
25e9478d0102,2012,Ford,Fiesta,Fiesta,SES,6946742,FALSE,very small,Yellow,Others,very small-Non-white
261df3db41ee,2013,MINI,Hardtop,Hardtop,Cooper S,5709894,FALSE,very small,Green,Others,very small-Non-white
2675ab81f833,2014,Buick,Verano,Verano,Convenience Group,6483595,FALSE,very small,Gray,Gray,very small-Non-white
2682ff6e615f,2013,Honda,Accord,Accord,LX-S,7123844,FALSE,very small,Blue,Blue,very small-Non-white
26cd414e78e2,2013,Acura,ILX,ILX,2.0L,7032418,FALSE,very small,Black,Black,very small-Non-white
26e316ee0893,2015,Toyota,Yaris,Yaris,5-Door L,6114051,FALSE,very small,Blue,Blue,very small-Non-white
26fddb40f794,2012,Mazda,MAZDA6,MAZDA6,i Sport,6687474,FALSE,very small,Black,Black,very small-Non-white
2723adbbfe5b,2013,Honda,Civic,Civic,Si,6920518,FALSE,very small,Red,Red,very small-Non-white
273914557c2f,2014,Chevrolet,Impala Limited,Impala Limited,LT Fleet,6917041,FALSE,very small,Gray,Gray,very small-Non-white
27578e89d555,2013,Toyota,Prius c,Prius c,One,6264547,FALSE,very small,White,White,very small-White
27607565cf2f,2013,Acura,TL,TL,Base,6759458,FALSE,very small,Black,Black,very small-Non-white
2769ae795b1a,2015,FIAT,500,500,Pop,6325871,FALSE,very small,White,White,very small-White
279badb2e142,2012,Honda,Accord,Accord,LX-P,6782979,FALSE,very small,Black,Black,very small-Non-white
27e420c6a3ba,2013,Toyota,Prius c,Prius c,One,7032936,FALSE,very small,White,White,very small-White
28098e5d1ea4,2014,Chevrolet,Sonic,Sonic,LT Auto,6875456,FALSE,very small,Black,Black,very small-Non-white
28109f18d9d4,2008,INFINITI,G37,G37,Journey,7013860,TRUE,very small,White,White,very small-White
28194d2749e6,2014,Chevrolet,Impala Limited,Impala Limited,LTZ Fleet,6914043,FALSE,very small,Black,Black,very small-Non-white
285191298ffb,2013,Chevrolet,Volt,Volt,Base,7012714,FALSE,very small,Black,Black,very small-Non-white
286d46298f62,2013,Hyundai,Elantra,Elantra,GLS,7077309,FALSE,very small,Black,Black,very small-Non-white
288a28207917,2015,BMW,3 Series,3 Series,320i xDrive,6537158,FALSE,very small,Black,Black,very small-Non-white
28ba0dcc9538,2014,Ford,Fusion Hybrid,Fusion Hybrid,SE,6951182,FALSE,very small,Black,Black,very small-Non-white
28c294e69a62,2014,Toyota,Corolla,Corolla,LE,6329927,FALSE,very small,Red,Red,very small-Non-white
28d55b8f0e34,2013,Hyundai,Veloster Turbo,Veloster Turbo,Base,6864947,FALSE,very small,Black,Black,very small-Non-white
28d9a149cb02,2012,MINI,Cooper Hardtop,Cooper Hardtop,S,5869622,TRUE,very small,Gray,Gray,very small-Non-white
2929511215b8,2014,Ford,Focus,Focus,ST,7128749,FALSE,very small,Red,Red,very small-Non-white
29342697c43e,2015,Toyota,Corolla,Corolla,L,7091310,FALSE,very small,Black,Black,very small-Non-white
293a0fa72e5b,2014,Kia,Forte Koup,Forte Koup,EX,6970550,TRUE,very small,Gray,Gray,very small-Non-white
2985b04bc806,2013,Cadillac,ATS,ATS,3.6L Luxury,7076710,FALSE,very small,Black,Black,very small-Non-white
29b4eb480421,2015,Honda,Civic,Civic,EX,6730833,FALSE,very small,Blue,Blue,very small-Non-white
29f7d9125648,2014,Hyundai,Accent,Accent,GS,6777473,FALSE,very small,Black,Black,very small-Non-white
2a6eb6ced210,2014,Nissan,Altima,Altima,2.5 S,6791711,FALSE,very small,White,White,very small-White
2a79dd331a81,2013,Mercedes-Benz,C-Class,C-Class,C 300 Luxury 4MATIC,6969103,FALSE,very small,Black,Black,very small-Non-white
2a7cf03e3c72,2013,Hyundai,Veloster Turbo,Veloster Turbo,Base,6725952,FALSE,very small,Red,Red,very small-Non-white
2a7e771305be,2014,Toyota,Prius c,Prius c,Three,7023903,FALSE,very small,Black,Black,very small-Non-white
2aa97bc208e3,2012,Honda,Civic,Civic,Natural Gas w/Navi,7113774,FALSE,very small,Black,Black,very small-Non-white
2adad7bbe262,2013,Toyota,Corolla,Corolla,S,6835772,FALSE,very small,Red,Red,very small-Non-white
2b0644f7360a,2014,Nissan,Sentra,Sentra,SV,6566912,FALSE,very small,Black,Black,very small-Non-white
2b2b3bd8a0de,2012,Toyota,Prius,Prius,Three,6532487,FALSE,very small,Gray,Gray,very small-Non-white
2b55c79a08f4,2013,Honda,Civic,Civic,LX,6941156,FALSE,very small,Red,Red,very small-Non-white
2b7dae1ce66e,2014,Ford,Fusion,Fusion,SE,6944393,FALSE,very small,Gray,Gray,very small-Non-white
2b85f3ff5c91,2014,Subaru,Impreza,Impreza,WRX,7101070,FALSE,very small,White,White,very small-White
2b8b88542e59,2013,Honda,Civic,Civic,LX,7094035,FALSE,very small,Blue,Blue,very small-Non-white
2bd7a01d9937,2012,BMW,3 Series,3 Series,335i,7064777,FALSE,very small,Gray,Gray,very small-Non-white
2be8b815118b,2014,Chevrolet,Impala Limited,Impala Limited,LT Fleet,6931716,FALSE,very small,Black,Black,very small-Non-white
2c7a4a147105,2014,Honda,Civic,Civic,LX,6856524,FALSE,very small,Gray,Gray,very small-Non-white
2cc10b70c6e5,2013,Hyundai,Veloster Turbo,Veloster Turbo,Base,6441083,FALSE,very small,White,White,very small-White
2cc8ac359692,2015,Mitsubishi,Lancer,Lancer,ES,6964425,FALSE,very small,Red,Red,very small-Non-white
2cd58b59f4cc,2012,Volkswagen,Jetta,Jetta,TDI,6300710,FALSE,very small,Black,Black,very small-Non-white
2cdb9f2a22f6,2014,Chevrolet,Cruze,Cruze,LS Auto,6801632,FALSE,very small,White,White,very small-White
2d07b3e31663,2015,Ford,Focus,Focus,SE,6997333,FALSE,very small,White,White,very small-White
2d1d577ba684,2014,Kia,Soul,Soul,Base,7066401,FALSE,very small,Black,Black,very small-Non-white
2d1da32cc0a4,2014,Lexus,IS 250,IS 250,Base,7001571,FALSE,very small,Black,Black,very small-Non-white
2d2180ffbf24,2014,Kia,Soul,,,6573833,FALSE,very small,Yellow,Others,very small-Non-white
2d9672054b8a,2014,Chevrolet,Volt,Volt,Premium,7000249,FALSE,very small,Black,Black,very small-Non-white
2e22eeb9ecef,2013,Mazda,Mazda3,Mazda3,i SV,7057099,FALSE,very small,Gray,Gray,very small-Non-white
2e64d944955b,2012,Toyota,Prius,Prius,Three,6533991,FALSE,very small,Blue,Blue,very small-Non-white
2ea4c7e76924,2014,Honda,Civic,Civic,LX,6694122,FALSE,very small,Red,Red,very small-Non-white
2ea62c1beee7,2009,BMW,1 Series,1 Series,135i,6315443,TRUE,very small,Gray,Gray,very small-Non-white
2ea92550166e,2014,Nissan,Altima,,,6790136,FALSE,very small,Red,Red,very small-Non-white
2eb6f7dabea3,2014,Kia,Forte,Forte,LX,7095018,FALSE,very small,Red,Red,very small-Non-white
